id|version|type|emotion_level|emotion_intensity|direction|text
11187|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|저장 버튼을 누르기 전에 내용을 다시 읽습니다.
11188|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|프린터에서 출력된 문서를 천천히 넘겨 봅니다.
11189|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|창가 자리에 앉으면 주변이 조금 더 밝게 보입니다.
11190|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|조용한 음악을 작게 틀어 두고 작업했습니다.
11191|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|오늘 해야 할 일은 메모장에 간단히 적어 두었습니다.
11192|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|하루를 마무리하며 진행한 일을 다시 돌아봅니다.
11193|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|지금 읽고 있는 문장은 음질 확인에도 도움이 됩니다.
11194|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|문장마다 목소리 크기를 일정하게 유지합니다.
11195|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|입력 장치와 저장 장치의 상태를 함께 확인합니다.
11196|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|필요한 경우 녹음을 다시 진행해 품질을 맞춥니다.
11197|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|최종 파일은 정해진 폴더 구조에 맞게 정리합니다.
11198|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|아이디와 텍스트가 서로 정확히 대응되어야 합니다.
11199|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|검수 단계에서는 누락된 문장이 없는지 확인합니다.
11200|1|timbre|||감정을 섞지 말고 중립적이고 안정적인 음색으로 또박또박 읽어주세요|전체 데이터셋은 버전별로 분리해 보관합니다.
